BottomTier,MiddleTier,TopTier,Lstate1,Date1,B_DiffPrevMonth,B_60DayChange,B_90DayChange,M_DiffPrevMonth,M_60DayChange,M_90DayChange,T_DiffPrevMonth,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,R_Monthly,CityName,R_DiffPrevMonth,R_60DayChange,R_90DayChange
240194,442587,644980,MA,12/1/2016,1316,2923,4268,2022,4615,6674,2728,6307,9079,667,2068.337222,1401.337222,1229,3811.165833,2582.165833,1791,5553.994444,3762.994444,1248,Worcester,2,-74,-1051
240194,442587,644980,MA,12/1/2016,1316,2923,4268,2022,4615,6674,2728,6307,9079,667,2068.337222,1401.337222,1229,3811.165833,2582.165833,1791,5553.994444,3762.994444,1311,Springfield,63,65,-11
240194,442587,644980,MA,12/1/2016,1316,2923,4268,2022,4615,6674,2728,6307,9079,667,2068.337222,1401.337222,1229,3811.165833,2582.165833,1791,5553.994444,3762.994444,2311,Boston,1000,1063,1065
240361,381797,523233,OR,5/1/2018,1573,3303,5118,1903,4062,6469,2233,4821,7820,667,2069.775278,1402.775278,1060,3287.696389,2227.696389,1453,4505.6175,3052.6175,1472,Portland,16,26,35
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,963,Bakersfield,-114,-762,-424
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1077,Fresno,-648,-310,-127
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1204,Sacramento,-440,-924,-875
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1275,Stockton,-581,-545,16
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1387,Riverside,183,-257,-741
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1644,San Diego,-484,-435,369
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1725,Los Angeles-Long Beach-Anaheim,338,521,81
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,1856,Ventura,36,597,-143
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,2079,San Jose,804,223,259
240394,506612,772830,CA,4/1/2014,1132,2892,5465,1342,3777,8302,1552,4661,11138,667,2070.059444,1403.059444,1407,4362.492222,2955.492222,2146,6654.925,4508.925,2128,San Francisco,49,853,272
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,974,Bakersfield,11,-103,-751
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1101,Fresno,127,138,24
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1215,Sacramento,-185,-544,114
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1290,Stockton,-887,-898,-394
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1400,Riverside,-359,299,426
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1684,San Diego,469,284,-75
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1759,Los Angeles-Long Beach-Anaheim,658,785,796
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,1881,Ventura,591,-296,-307
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,2177,San Jose,-11,493,962
241265,507242,773220,CA,5/1/2014,871,2003,3763,630,1972,4407,390,1942,5051,670,2077.559722,1407.559722,1409,4367.917222,2958.917222,2147,6658.283333,4511.283333,2188,San Francisco,504,973,788
241383,444285,647188,MA,1/1/2017,1189,2505,4112,1698,3720,6313,2208,4936,8515,670,2078.575833,1408.575833,1234,3825.7875,2591.7875,1797,5573.007778,3776.007778,1249,Worcester,-61,-1087,-1062
241383,444285,647188,MA,1/1/2017,1189,2505,4112,1698,3720,6313,2208,4936,8515,670,2078.575833,1408.575833,1234,3825.7875,2591.7875,1797,5573.007778,3776.007778,1310,Springfield,-1026,-1001,-1
241383,444285,647188,MA,1/1/2017,1189,2505,4112,1698,3720,6313,2208,4936,8515,670,2078.575833,1408.575833,1234,3825.7875,2591.7875,1797,5573.007778,3776.007778,2336,Boston,25,1025,1088
241539,408804,576070,CO,10/1/2017,1736,3341,4934,2519,4729,6810,3303,6118,8686,670,2079.919167,1409.919167,1135,3520.256667,2385.256667,1600,4960.602778,3360.602778,1304,Colorado Springs,-226,-213,-76
241539,408804,576070,CO,10/1/2017,1736,3341,4934,2519,4729,6810,3303,6118,8686,670,2079.919167,1409.919167,1135,3520.256667,2385.256667,1600,4960.602778,3360.602778,1380,Fort Collins,-8,-138,-161
241539,408804,576070,CO,10/1/2017,1736,3341,4934,2519,4729,6810,3303,6118,8686,670,2079.919167,1409.919167,1135,3520.256667,2385.256667,1600,4960.602778,3360.602778,1517,Greeley,137,129,-1
241539,408804,576070,CO,10/1/2017,1736,3341,4934,2519,4729,6810,3303,6118,8686,670,2079.919167,1409.919167,1135,3520.256667,2385.256667,1600,4960.602778,3360.602778,1530,Denver,13,150,142
241539,408804,576070,CO,10/1/2017,1736,3341,4934,2519,4729,6810,3303,6118,8686,670,2079.919167,1409.919167,1135,3520.256667,2385.256667,1600,4960.602778,3360.602778,1736,Boulder,432,206,219
241872,383749,525627,OR,6/1/2018,1511,3084,4814,1952,3855,6014,2394,4627,7215,671,2082.786667,1411.786667,1065,3304.505278,2239.505278,1460,4526.2325,3066.2325,1482,Portland,10,26,36
241997,376009,510021,RI,8/1/2020,2272,3420,5082,3285,4687,6723,4297,5954,8364,672,2083.863056,1411.863056,1044,3237.855278,2193.855278,1416,4391.8475,2975.8475,1578,Providence,0,4,23
242032,445085,648138,MA,2/1/2017,649,1838,3154,800,2498,4520,950,3158,5886,672,2084.164444,1412.164444,1236,3832.676389,2596.676389,1800,5581.188333,3781.188333,1268,Worcester,19,-42,-1068
242032,445085,648138,MA,2/1/2017,649,1838,3154,800,2498,4520,950,3158,5886,672,2084.164444,1412.164444,1236,3832.676389,2596.676389,1800,5581.188333,3781.188333,1297,Springfield,29,48,-13
242032,445085,648138,MA,2/1/2017,649,1838,3154,800,2498,4520,950,3158,5886,672,2084.164444,1412.164444,1236,3832.676389,2596.676389,1800,5581.188333,3781.188333,2358,Boston,1061,1090,1109
242064,373882,505700,UT,10/1/2018,2055,4011,5827,2797,5492,7911,3538,6972,9994,672,2084.44,1412.44,1038,3219.539444,2181.539444,1404,4354.638889,2950.638889,1186,Ogden,-95,-94,21
242064,373882,505700,UT,10/1/2018,2055,4011,5827,2797,5492,7911,3538,6972,9994,672,2084.44,1412.44,1038,3219.539444,2181.539444,1404,4354.638889,2950.638889,1217,Provo,31,-64,-63
242064,373882,505700,UT,10/1/2018,2055,4011,5827,2797,5492,7911,3538,6972,9994,672,2084.44,1412.44,1038,3219.539444,2181.539444,1404,4354.638889,2950.638889,1281,Salt Lake City,1,116,61
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,991,Bakersfield,-108,-800,-421
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1099,Fresno,-692,-313,-126
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1225,Sacramento,-475,-1046,-1063
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1305,Stockton,-602,-576,15
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1412,Riverside,187,-288,-859
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1700,San Diego,-571,-588,395
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1791,Los Angeles-Long Beach-Anaheim,379,566,91
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,1907,Ventura,26,617,-270
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,2271,San Francisco,-17,966,364
242194,508349,774504,CA,6/1/2014,929,1800,2932,1107,1737,3079,1284,1674,3226,672,2085.559444,1413.559444,1412,4377.449722,2965.449722,2151,6669.34,4518.34,2288,San Jose,983,381,407
242506,442007,641509,WA,1/1/2018,2341,4792,6901,4267,8625,12326,6193,12458,17752,673,2088.246111,1415.246111,1227,3806.171389,2579.171389,1781,5524.105278,3743.105278,1068,Spokane,-676,-671,2
242506,442007,641509,WA,1/1/2018,2341,4792,6901,4267,8625,12326,6193,12458,17752,673,2088.246111,1415.246111,1227,3806.171389,2579.171389,1781,5524.105278,3743.105278,1744,Seattle,5,678,679
242882,446364,649847,MA,3/1/2017,850,1499,2688,1279,2079,3777,1709,2659,4867,674,2091.483889,1417.483889,1239,3843.69,2604.69,1805,5595.904722,3790.904722,1278,Worcester,-39,-1091,-1080
242882,446364,649847,MA,3/1/2017,850,1499,2688,1279,2079,3777,1709,2659,4867,674,2091.483889,1417.483889,1239,3843.69,2604.69,1805,5595.904722,3790.904722,1317,Springfield,-1052,-1041,20
242882,446364,649847,MA,3/1/2017,850,1499,2688,1279,2079,3777,1709,2659,4867,674,2091.483889,1417.483889,1239,3843.69,2604.69,1805,5595.904722,3790.904722,2369,Boston,11,1072,1101
243053,380651,518250,NV,3/1/2021,3486,6570,9212,5748,10902,15351,8010,15235,21491,675,2092.956389,1417.956389,1057,3277.828056,2220.828056,1439,4462.708333,3023.708333,1427,Las Vegas,16,30,40
243180,411252,579324,CO,11/1/2017,1641,3377,4982,2448,4967,7177,3254,6557,9372,675,2094.05,1419.05,1142,3541.336667,2399.336667,1609,4988.623333,3379.623333,1310,Colorado Springs,-441,-426,6
243180,411252,579324,CO,11/1/2017,1641,3377,4982,2448,4967,7177,3254,6557,9372,675,2094.05,1419.05,1142,3541.336667,2399.336667,1609,4988.623333,3379.623333,1388,Fort Collins,-115,-138,78
243180,411252,579324,CO,11/1/2017,1641,3377,4982,2448,4967,7177,3254,6557,9372,675,2094.05,1419.05,1142,3541.336667,2399.336667,1609,4988.623333,3379.623333,1503,Greeley,-23,193,-248
243180,411252,579324,CO,11/1/2017,1641,3377,4982,2448,4967,7177,3254,6557,9372,675,2094.05,1419.05,1142,3541.336667,2399.336667,1609,4988.623333,3379.623333,1526,Denver,216,-225,-210
243180,411252,579324,CO,11/1/2017,1641,3377,4982,2448,4967,7177,3254,6557,9372,675,2094.05,1419.05,1142,3541.336667,2399.336667,1609,4988.623333,3379.623333,1751,Boulder,15,447,221
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,991,Bakersfield,0,-108,-800
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1097,Fresno,106,106,-2
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1245,Sacramento,-174,-568,148
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1298,Stockton,-1051,-1021,-415
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1419,Riverside,-394,322,428
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1713,San Diego,468,294,-100
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1813,Los Angeles-Long Beach-Anaheim,716,822,822
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,1919,Ventura,621,-430,-400
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,2319,San Francisco,606,1074,900
243242,510260,777279,CA,7/1/2014,1048,1977,2848,1911,3018,3648,2775,4059,4449,675,2094.583889,1419.583889,1417,4393.905556,2976.905556,2159,6693.235833,4534.235833,2349,San Jose,30,636,1104
243338,412419,581501,ID,4/1/2021,5841,11339,16490,10988,20975,30313,16136,30611,44136,675,2095.410556,1420.410556,1145,3551.385833,2406.385833,1615,5007.369722,3392.369722,1611,Boise City,38,86,119
243406,385761,528117,OR,7/1/2018,1534,3045,4618,2012,3964,5867,2490,4884,7117,676,2095.996111,1419.996111,1071,3321.830833,2250.830833,1466,4547.674167,3081.674167,1492,Portland,10,20,36
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,994,Bakersfield,-107,-834,-430
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1101,Fresno,-727,-323,-145
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1246,Sacramento,-479,-1129,-1159
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1317,Stockton,-611,-602,19
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1424,Riverside,178,-301,-951
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1725,San Diego,-650,-680,408
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1828,Los Angeles-Long Beach-Anaheim,404,582,103
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,1928,Ventura,9,630,-421
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,2375,San Francisco,-30,1058,447
244089,511472,778856,CA,8/1/2014,847,1895,2824,1212,3123,4230,1577,4352,5636,678,2101.8775,1423.8775,1420,4404.342222,2984.342222,2163,6706.815556,4543.815556,2405,San Jose,1088,477,486
244191,448679,653167,MA,4/1/2017,1309,2159,2808,2315,3594,4394,3320,5029,5979,678,2102.755833,1424.755833,1246,3863.624722,2617.624722,1814,5624.493611,3810.493611,1278,Worcester,0,-39,-1091
244191,448679,653167,MA,4/1/2017,1309,2159,2808,2315,3594,4394,3320,5029,5979,678,2102.755833,1424.755833,1246,3863.624722,2617.624722,1814,5624.493611,3810.493611,1334,Springfield,56,56,17
244191,448679,653167,MA,4/1/2017,1309,2159,2808,2315,3594,4394,3320,5029,5979,678,2102.755833,1424.755833,1246,3863.624722,2617.624722,1814,5624.493611,3810.493611,2390,Boston,1056,1112,1112
244220,376891,509563,UT,11/1/2018,2156,4211,6167,3009,5806,8501,3863,7401,10835,678,2103.005556,1425.005556,1046,3245.450278,2199.450278,1415,4387.903611,2972.903611,1183,Ogden,-41,-34,-3
244220,376891,509563,UT,11/1/2018,2156,4211,6167,3009,5806,8501,3863,7401,10835,678,2103.005556,1425.005556,1046,3245.450278,2199.450278,1415,4387.903611,2972.903611,1224,Provo,7,38,-57
244220,376891,509563,UT,11/1/2018,2156,4211,6167,3009,5806,8501,3863,7401,10835,678,2103.005556,1425.005556,1046,3245.450278,2199.450278,1415,4387.903611,2972.903611,1281,Salt Lake City,98,57,64
244699,387242,529785,OR,8/1/2018,1293,2827,4338,1481,3493,5445,1668,4158,6552,679,2107.130278,1428.130278,1075,3334.583889,2259.583889,1471,4562.0375,3091.0375,1497,Portland,5,15,25
245044,447271,649498,WA,2/1/2018,2538,4879,7330,5264,9531,13889,7989,14182,20447,680,2110.101111,1430.101111,1242,3851.500278,2609.500278,1804,5592.899444,3788.899444,1066,Spokane,-2,-678,-673
245044,447271,649498,WA,2/1/2018,2538,4879,7330,5264,9531,13889,7989,14182,20447,680,2110.101111,1430.101111,1242,3851.500278,2609.500278,1804,5592.899444,3788.899444,1756,Seattle,690,688,12
245055,414143,583232,CO,12/1/2017,1875,3516,5252,2891,5339,7858,3908,7162,10465,680,2110.195833,1430.195833,1150,3566.231389,2416.231389,1620,5022.275556,3402.275556,1318,Colorado Springs,-210,-196,-66
245055,414143,583232,CO,12/1/2017,1875,3516,5252,2891,5339,7858,3908,7162,10465,680,2110.195833,1430.195833,1150,3566.231389,2416.231389,1620,5022.275556,3402.275556,1384,Fort Collins,-4,-119,-142
245055,414143,583232,CO,12/1/2017,1875,3516,5252,2891,5339,7858,3908,7162,10465,680,2110.195833,1430.195833,1150,3566.231389,2416.231389,1620,5022.275556,3402.275556,1514,Greeley,130,126,11
245055,414143,583232,CO,12/1/2017,1875,3516,5252,2891,5339,7858,3908,7162,10465,680,2110.195833,1430.195833,1150,3566.231389,2416.231389,1620,5022.275556,3402.275556,1528,Denver,14,144,140
245055,414143,583232,CO,12/1/2017,1875,3516,5252,2891,5339,7858,3908,7162,10465,680,2110.195833,1430.195833,1150,3566.231389,2416.231389,1620,5022.275556,3402.275556,1764,Boulder,446,236,250
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,989,Bakersfield,-5,-112,-839
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1102,Fresno,113,108,1
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1250,Sacramento,-183,-585,148
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1332,Stockton,-1106,-1090,-397
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1433,Riverside,-402,331,444
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1729,San Diego,479,296,-106
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1835,Los Angeles-Long Beach-Anaheim,733,846,841
245068,513390,781712,CA,9/1/2014,979,1826,2874,1918,3130,5041,2856,4433,7208,680,2110.307778,1430.307778,1426,4420.858333,2994.858333,2171,6731.408889,4560.408889,1930,Ventura,598,-508,-492
